122.777 675 6212.43 29.21 0
123.151 675 6212.43 29.21 0
123.51 675 6212.43 29.21 0
123.884 675 6212.43 29.21 0
124.243 675 6212.43 29.21 0
124.603 675 6212.43 29.21 0
124.977 675 6212.43 29.21 0
125.336 675 6212.43 29.21 0
125.71 675 6212.43 29.21 0
126.069 675 6212.43 29.21 0
126.443 675 6212.43 29.21 0
126.802 675 6212.43 29.21 0
127.176 675 6212.43 29.21 0
127.535 675 6212.43 29.21 0
127.894 675 6212.43 29.21 0
128.268 675 6212.43 29.21 0
128.627 675 6212.43 29.21 0
129.001 675 6212.43 29.21 0
129.36 675 6212.43 29.21 0
129.735 675 6212.43 29.21 0
130.094 675 6212.43 29.21 0
130.468 675 6212.43 29.21 0
130.827 675 6212.43 29.21 0
131.201 675 6212.43 29.21 0
131.56 675 6212.43 29.21 0
131.919 675 6212.43 29.21 0
132.293 675 6212.43 29.21 0
132.667 675 6212.43 29.21 0
133.026 675 6212.43 29.21 0
133.385 675 6212.43 29.21 0
133.759 675 6212.43 29.21 0
134.118 675 6212.43 29.21 0
134.493 675 6212.43 29.21 0
134.852 675 6212.43 29.21 0
135.226 675 6212.43 29.21 0
135.585 675 6212.43 29.21 0
135.959 675 6212.43 29.21 0
136.318 675 6212.43 29.21 0
136.677 675 6212.43 29.21 0
137.051 675 6212.43 29.21 0
137.41 675 6212.43 29.21 0
137.778 675 6212.43 29.21 0
138.141 675 6212.43 29.21 0
138.515 675 6212.43 29.21 0
138.892 675 6212.43 29.21 0
139.251 675 6212.43 29.21 0
139.61 675 6212.43 29.21 0
139.984 675 6212.43 29.21 0
140.343 675 6212.43 29.21 0
140.717 675 6212.43 29.21 0
140.718 :pwm255
141.091 675 6212.43 29.21 255
0.0 675 6212.43 29.21 255
0.375 675 6212.43 29.21 255
0.734 675 6212.43 29.21 255
1.108 675 6212.43 29.21 255
1.482 675 6212.43 29.21 255
1.841 675 6212.43 29.21 255
2.215 675 6212.43 29.21 255
2.575 675 6212.43 29.21 255
2.949 675 6212.43 29.21 255
3.323 675 6212.43 29.21 255
3.682 675 6212.43 29.21 255
4.056 675 6212.43 29.21 255
4.415 675 6212.43 29.21 255
4.79 675 6212.43 29.21 255
5.164 675 6212.43 29.21 255
5.523 675 6212.43 29.21 255
5.897 675 6212.43 29.21 255
6.256 675 6212.43 29.21 255
6.63 674 6185.47 29.31 255
6.989 674 6185.47 29.31 255
7.364 674 6185.47 29.31 255
7.738 674 6185.47 29.31 255
8.097 674 6185.47 29.31 255
8.471 674 6185.47 29.31 255
8.83 674 6185.47 29.31 255
9.204 674 6185.47 29.31 255
9.578 674 6185.47 29.31 255
9.938 674 6185.47 29.31 255
10.312 674 6185.47 29.31 255
10.671 674 6185.47 29.31 255
11.045 674 6185.47 29.31 255
11.404 674 6185.47 29.31 255
11.778 674 6185.47 29.31 255
12.153 673 6158.67 29.40 255
12.512 673 6158.67 29.40 255
12.886 673 6158.67 29.40 255
13.245 673 6158.67 29.40 255
13.619 673 6158.67 29.40 255
13.993 673 6158.67 29.40 255
14.352 673 6158.67 29.40 255
14.727 672 6132.02 29.50 255
15.086 672 6132.02 29.50 255
15.46 672 6132.02 29.50 255
15.834 672 6132.02 29.50 255
16.193 672 6132.02 29.50 255
16.567 672 6132.02 29.50 255
16.926 672 6132.02 29.50 255
17.301 672 6132.02 29.50 255
17.66 672 6132.02 29.50 255
18.034 672 6132.02 29.50 255
18.408 672 6132.02 29.50 255
18.767 672 6132.02 29.50 255
19.141 671 6105.52 29.59 255
19.5 671 6105.52 29.59 255
19.875 671 6105.52 29.59 255
20.249 671 6105.52 29.59 255
20.608 671 6105.52 29.59 255
20.982 671 6105.52 29.59 255
21.341 671 6105.52 29.59 255
21.715 671 6105.52 29.59 255
22.075 671 6105.52 29.59 255
22.449 670 6079.17 29.68 255
22.823 670 6079.17 29.68 255
23.182 670 6079.17 29.68 255
23.556 670 6079.17 29.68 255
23.915 670 6079.17 29.68 255
24.29 670 6079.17 29.68 255
24.664 670 6079.17 29.68 255
25.023 670 6079.17 29.68 255
25.397 670 6079.17 29.68 255
25.756 670 6079.17 29.68 255
26.13 670 6079.17 29.68 255
26.489 670 6079.17 29.68 255
26.864 670 6079.17 29.68 255
27.238 669 6052.97 29.78 255
27.597 669 6052.97 29.78 255
27.971 669 6052.97 29.78 255
28.33 669 6052.97 29.78 255
28.704 669 6052.97 29.78 255
29.079 669 6052.97 29.78 255
29.438 669 6052.97 29.78 255
29.812 669 6052.97 29.78 255
30.171 669 6052.97 29.78 255
30.545 668 6026.92 29.87 255
30.904 668 6026.92 29.87 255
31.278 668 6026.92 29.87 255
31.653 668 6026.92 29.87 255
32.012 668 6026.92 29.87 255
32.386 668 6026.92 29.87 255
32.745 668 6026.92 29.87 255
33.119 668 6026.92 29.87 255
33.478 668 6026.92 29.87 255
33.852 668 6026.92 29.87 255
34.227 668 6026.92 29.87 255
34.586 667 6001.01 29.97 255
34.96 667 6001.01 29.97 255
35.319 667 6001.01 29.97 255
35.693 667 6001.01 29.97 255
36.067 667 6001.01 29.97 255
36.426 667 6001.01 29.97 255
36.801 667 6001.01 29.97 255
37.16 667 6001.01 29.97 255
37.534 667 6001.01 29.97 255
37.908 666 5975.25 30.06 255
38.267 666 5975.25 30.06 255
38.641 666 5975.25 30.06 255
39.001 666 5975.25 30.06 255
39.375 666 5975.25 30.06 255
39.734 666 5975.25 30.06 255
40.108 666 5975.25 30.06 255
40.482 666 5975.25 30.06 255
40.841 666 5975.25 30.06 255
41.215 666 5975.25 30.06 255
41.575 666 5975.25 30.06 255
41.949 665 5949.63 30.15 255
42.323 665 5949.63 30.15 255
42.682 665 5949.63 30.15 255
43.056 665 5949.63 30.15 255
43.415 665 5949.63 30.15 255
43.79 665 5949.63 30.15 255
44.149 665 5949.63 30.15 255
44.523 664 5924.16 30.25 255
44.897 664 5924.16 30.25 255
45.256 664 5924.16 30.25 255
45.63 664 5924.16 30.25 255
45.989 664 5924.16 30.25 255
46.364 664 5924.16 30.25 255
46.723 664 5924.16 30.25 255
47.097 664 5924.16 30.25 255
47.471 664 5924.16 30.25 255
47.83 664 5924.16 30.25 255
48.204 664 5924.16 30.25 255
48.563 664 5924.16 30.25 255
48.938 663 5898.83 30.34 255
49.312 663 5898.83 30.34 255
49.671 663 5898.83 30.34 255
50.045 663 5898.83 30.34 255
50.404 663 5898.83 30.34 255
50.778 663 5898.83 30.34 255
51.137 663 5898.83 30.34 255
51.512 662 5873.63 30.43 255
51.886 662 5873.63 30.43 255
52.245 662 5873.63 30.43 255
52.619 662 5873.63 30.43 255
52.978 662 5873.63 30.43 255
53.352 662 5873.63 30.43 255
53.726 662 5873.63 30.43 255
54.086 662 5873.63 30.43 255
54.46 662 5873.63 30.43 255
54.819 662 5873.63 30.43 255
55.193 662 5873.63 30.43 255
55.567 662 5873.63 30.43 255
55.927 661 5848.58 30.53 255
56.301 661 5848.58 30.53 255
56.66 661 5848.58 30.53 255
57.034 661 5848.58 30.53 255
57.408 661 5848.58 30.53 255
57.767 661 5848.58 30.53 255
58.141 661 5848.58 30.53 255
58.501 660 5823.66 30.62 255
58.875 660 5823.66 30.62 255
59.234 660 5823.66 30.62 255
59.608 660 5823.66 30.62 255
59.982 660 5823.66 30.62 255
60.341 660 5823.66 30.62 255
60.72 660 5823.66 30.62 255
61.075 660 5823.66 30.62 255
61.449 660 5823.66 30.62 255
61.823 660 5823.66 30.62 255
62.182 660 5823.66 30.62 255
62.556 660 5823.66 30.62 255
62.915 659 5798.88 30.71 255
63.29 659 5798.88 30.71 255
63.649 659 5798.88 30.71 255
64.023 659 5798.88 30.71 255
64.397 659 5798.88 30.71 255
64.756 659 5798.88 30.71 255
65.13 659 5798.88 30.71 255
65.489 659 5798.88 30.71 255
65.864 658 5774.24 30.81 255
66.238 658 5774.24 30.81 255
66.597 658 5774.24 30.81 255
66.971 658 5774.24 30.81 255
67.33 658 5774.24 30.81 255
67.704 658 5774.24 30.81 255
68.063 658 5774.24 30.81 255
68.438 658 5774.24 30.81 255
68.812 658 5774.24 30.81 255
69.171 658 5774.24 30.81 255
69.545 658 5774.24 30.81 255
69.904 658 5774.24 30.81 255
70.278 657 5749.73 30.90 255
70.637 657 5749.73 30.90 255
71.012 657 5749.73 30.90 255
71.386 657 5749.73 30.90 255
71.745 657 5749.73 30.90 255
72.119 657 5749.73 30.90 255
72.478 657 5749.73 30.90 255
72.852 656 5725.36 30.99 255
73.211 656 5725.36 30.99 255
73.586 656 5725.36 30.99 255
73.96 656 5725.36 30.99 255
74.319 656 5725.36 30.99 255
74.693 656 5725.36 30.99 255
75.052 656 5725.36 30.99 255
75.426 656 5725.36 30.99 255
75.785 656 5725.36 30.99 255
76.16 656 5725.36 30.99 255
76.534 656 5725.36 30.99 255
76.893 655 5701.11 31.09 255
77.267 655 5701.11 31.09 255
77.626 655 5701.11 31.09 255
78.0 655 5701.11 31.09 255
78.359 655 5701.11 31.09 255
78.734 655 5701.11 31.09 255
79.108 655 5701.11 31.09 255
79.467 655 5701.11 31.09 255
79.841 655 5701.11 31.09 255
80.2 654 5677.00 31.18 255
80.574 654 5677.00 31.18 255
80.933 654 5677.00 31.18 255
81.308 654 5677.00 31.18 255
81.682 654 5677.00 31.18 255
82.041 654 5677.00 31.18 255
82.415 654 5677.00 31.18 255
82.774 654 5677.00 31.18 255
83.148 654 5677.00 31.18 255
83.507 654 5677.00 31.18 255
83.882 654 5677.00 31.18 255
84.256 654 5677.00 31.18 255
84.615 654 5677.00 31.18 255
84.989 653 5653.02 31.27 255
85.348 653 5653.02 31.27 255
85.722 653 5653.02 31.27 255
86.081 653 5653.02 31.27 255
86.456 653 5653.02 31.27 255
86.83 653 5653.02 31.27 255
87.189 653 5653.02 31.27 255
87.563 653 5653.02 31.27 255
87.922 652 5629.17 31.36 255
88.296 652 5629.17 31.36 255
88.671 652 5629.17 31.36 255
89.03 652 5629.17 31.36 255
89.404 652 5629.17 31.36 255
89.763 652 5629.17 31.36 255
90.137 652 5629.17 31.36 255
90.496 652 5629.17 31.36 255
90.871 652 5629.17 31.36 255
91.245 652 5629.17 31.36 255
91.604 652 5629.17 31.36 255
91.978 652 5629.17 31.36 255
92.337 651 5605.44 31.46 255
92.711 651 5605.44 31.46 255
93.086 651 5605.44 31.46 255
93.445 651 5605.44 31.46 255
93.819 651 5605.44 31.46 255
94.178 651 5605.44 31.46 255
94.552 651 5605.44 31.46 255
94.911 651 5605.44 31.46 255
95.285 650 5581.85 31.55 255
95.659 650 5581.85 31.55 255
96.019 650 5581.85 31.55 255
96.393 650 5581.85 31.55 255
96.752 650 5581.85 31.55 255
97.126 650 5581.85 31.55 255
97.5 650 5581.85 31.55 255
97.859 650 5581.85 31.55 255
98.234 650 5581.85 31.55 255
98.593 650 5581.85 31.55 255
98.967 650 5581.85 31.55 255
99.326 650 5581.85 31.55 255
99.7 649 5558.38 31.64 255
100.074 649 5558.38 31.64 255
100.433 649 5558.38 31.64 255
100.808 649 5558.38 31.64 255
